Date,Mkt-RF,SMB,HML,Food ,Beer ,Smoke,Games,Books,Hshld,Clths,Hlth ,Chems,Txtls,Cnstr,Steel,FabPr,ElcEq,Autos,Carry,Mines,Coal ,Oil  ,Util ,Telcm,Servs,BusEq,Paper,Trans,Whlsl,Rtail,Meals,Fin  ,Other
201708,1.87,-1.47,-0.36,-2.68,1.03,-0.87,-1.69,-6.29,0.29,-5.21,1.79,1.61,1.25,-0.51,1.65,-1.63,-3.73,1.84,2.02,0.8,-0.39,-5.23,2.15,-2.56,1.43,4.96,0.81,0.69,-4.29,-1.76,1.37,-1.23,1.59
201709,0.16,-1.62,-2.19,0.52,-2.91,-2.04,3.75,3.6,-0.09,1.12,1.5,6.68,0.13,7.55,3.72,9.03,5.94,7.61,2.83,-1.83,1.29,11.26,-1.93,-1.68,0.63,0.82,2.54,6.32,4.65,2.76,0.87,5.14,1.07
201710,2.51,4.47,3.14,0.8,1.33,-2.81,2.08,-1.83,-2.79,3.01,-2.24,5.63,5.41,5.74,2.23,5.57,4.58,2.23,1.91,1.54,2.2,0.22,3.05,-5.74,6.14,7.07,4.37,-1.88,-0.84,3.3,3.72,3.28,-1.11
201711,2.25,-1.95,0.12,4.23,4.41,1.42,3.37,10.24,4.89,7.44,2.36,2.23,7.56,7.15,-1.38,2.24,0,0.64,4.09,0.14,8.98,2.89,2.38,3.72,0.09,2.59,4.29,6.71,3.72,9.42,5.47,3.79,1.69
201712,3.12,-0.58,-0.09,-0.01,4.4,4.96,0.86,1.11,2.39,4.58,-0.23,0.58,-2.23,1.55,13.19,2.42,2.93,-1.24,3.92,11.43,11.85,5.04,-4.96,4.59,0.49,-0.98,-0.86,2.83,4.3,2.54,1.24,0.98,1.22
201801,1.06,-1.29,0.17,2.38,-0.11,0.13,17.26,4.49,-1.98,7.29,6.38,1.7,1.6,-0.06,3.61,3.87,3.24,3.45,12.48,3.71,0.89,2.85,-2.77,3.18,9.25,5.01,4.38,2.67,4.83,11.56,3.23,6.16,5.49
201802,5.58,-3.09,-1.32,-6.75,-6.76,-6.62,1.09,-3.25,-6.25,-1.95,-3.9,-5.12,-12.35,-9.92,-1.99,-4.18,-5.19,-6.3,0.01,-3.4,5.96,-11.04,-4.55,-7.32,-1.69,2.06,-5.28,-6.65,-5.56,-4.72,-4.19,-2.57,-4.43
201803,-3.65,0.3,-1.01,-1.87,1.27,-1.65,-0.17,0.31,2.1,0.64,-2,-1.86,-2.14,0.48,-5.86,-1.12,-1.25,-6.58,-5.86,-0.22,-6.57,3.1,3.14,-2.52,-3.3,-2.92,-4.35,0.53,-1.04,-3.25,-0.54,-3.4,-3.39
201804,-2.35,4.05,-0.12,-1.67,-4.29,-14.16,3.31,-0.62,-5.31,3.16,-0.28,0.72,-9.54,-3.16,3.66,-5.44,-6.29,0.12,-1.71,-3.25,-2.46,10.31,2.79,-2.42,1.2,-1.97,-6.09,0.5,0.83,4.29,3.5,1.17,-1.9
201805,0.29,1.13,0.5,-0.78,-1.19,-1.87,9.02,-0.61,-0.24,4.21,2.43,2.42,-1.36,2.01,5.62,2.97,6.86,3.63,4.44,3.16,11.8,3.44,0.25,-0.93,5.85,7.84,0.79,4.86,1.69,1.36,-1.95,0.42,-0.39
201806,2.65,5.28,-3.15,5.4,4.42,3.07,4.96,2.18,3.62,6.98,1.52,0.33,3.36,-1.49,-5.14,-5,-1.75,0.53,-3.03,-1.89,4.13,0.53,2.59,6.23,1.07,-1.91,-0.44,-3.65,0.23,4.36,-2.89,-0.94,-2.01
201807,0.48,1.19,-2.31,2.21,3.5,5.24,-6.09,-4.11,1.96,0.37,6.08,4.85,-8.89,2.63,4.24,6.36,10.09,-3.07,7.28,-1.99,-2.76,1.02,1.73,2.7,1.95,2.79,5.95,7.89,2.39,3.55,1.16,4.31,6.18
201808,3.19,-2.21,0.57,-0.45,-1.86,-5.43,2.86,-4.44,2.6,5.25,4.47,0.01,3.8,0.49,-3.23,-1.94,0.57,-1.74,-2.17,-10.82,-0.51,-2.9,0.86,2.94,5.29,9.89,-0.34,2.91,3.66,9.16,3.64,2.45,2.96
201809,3.44,1.15,-3.92,-0.34,0.19,5.37,-0.08,-2.17,1.19,1.29,1.99,-2.87,-6.38,-2.96,-0.67,0.89,0.94,-5.02,6.45,-1.79,-5.38,3.55,-0.55,1.75,-0.43,-0.31,-0.3,1.04,-1.48,0.61,2.51,-1.89,1.22
201810,0.06,-2.28,-1.63,0.99,-1.57,7.9,-15.95,-6.6,-0.77,-10.13,-8.84,-12.5,-25.79,-13.18,-11.62,-13.79,-13.65,0.87,-9.36,-10.48,1.47,-12.1,-0.08,-0.53,-9.23,-8.07,-9.82,-9.77,-7.88,-10.26,-1.71,-5.52,-5.87
201811,-7.68,-4.78,3.46,2.68,5.79,-8.43,-0.67,3.33,6.33,-1,6.3,4.96,2.92,3.64,-3,7.05,5.16,3.76,0.77,-1.09,-14.14,-2.36,3.24,2.53,1.28,-5.08,8.22,6.15,3.18,1.59,6.15,2.88,3.52
201812,1.69,-0.71,0.34,-9.74,-9.69,-15.8,-8.21,-15.29,-5.69,-7.31,-8.41,-7.76,-10.09,-11.05,-14.78,-9.78,-11.57,-11.3,-10.66,-7.22,-2.07,-13.27,-4.81,-8.86,-7.66,-9.23,-8.63,-15.19,-11.21,-9.2,-6.28,-11.46,-6.89
