,bkblk,bknwy,bkon8,bkona,bkspr,bkxbq,bkxcr,bkxwp,blxwp,bxqsq,cntxt,dsopp,dwipd,hdchk,katri,mulch,qxmsq,r2ar8,reskd,reskr,rimmx,rkxwp,rxmsq,simpl,skach,skewr,skrxp,spcop,stlmt,thrsk,wkcti,wkna8,wknck,wkovl,wkpos,wtoeg,class
1167,1,1,1,1,1,2,2,1,2,1,2,2,1,1,1,1,2,2,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,2,2,2,1
1089,1,1,2,1,1,1,2,2,2,2,1,1,1,1,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,0
641,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,1,1,1,1,1,2,1,1,2,1,2,1,1,1,1,1,1,1,2,2,1,1
1524,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,1,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,2,2,2,0
2560,1,1,1,1,2,1,2,2,2,2,1,1,2,1,3,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,2,0
642,1,1,1,1,2,2,2,1,1,1,2,1,2,1,3,1,1,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,2,1
2328,2,1,2,1,1,1,1,1,1,1,2,1,2,2,2,1,1,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,0
2653,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,2,1,2,1,0
2079,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,1,2,1,1,2,1,1,1,2,0
2188,1,1,1,1,2,2,1,1,1,1,1,1,1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1
2899,1,1,1,1,1,2,1,1,1,1,1,1,1,1,3,1,1,1,1,1,2,1,1,2,1,2,1,1,1,2,1,1,2,1,2,1,1
795,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,1,1,1,1,1,2,1,2,1,2,1,2,1,1,1,2,1,2,0
188,1,1,1,1,1,1,1,1,1,1,2,2,2,1,3,1,2,2,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,2,2,2,1
2402,1,1,1,1,1,2,1,1,1,1,1,1,1,1,3,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,2,0
2069,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,2,2,1
2400,1,1,1,1,1,1,1,1,1,1,1,2,1,1,3,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,2,0
655,1,2,1,1,1,2,1,1,1,2,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,0
860,1,1,1,1,1,1,1,1,2,1,1,1,1,1,3,1,1,1,1,1,2,2,1,2,1,2,1,1,1,1,1,1,2,2,2,1,1
2715,1,1,1,1,1,2,2,2,2,2,1,1,1,1,3,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,0
1482,1,1,1,1,1,1,1,1,1,2,1,1,2,1,3,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,2,1,2,0
830,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,2,1,1,2,1,2,1,1,1,1,2,1,2,2,2,2,1
1787,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,1,1,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,2,0
2932,1,1,1,1,2,1,1,1,2,1,2,1,1,1,3,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,2,1,1,2,2,2,1
1216,1,1,1,2,2,2,1,1,1,1,1,1,1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,1
3094,1,1,1,1,1,2,1,1,1,1,1,1,2,1,3,1,1,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,2,2,2,1
501,1,1,1,2,1,2,1,1,1,1,2,1,1,1,3,2,1,1,2,1,1,1,1,2,1,2,2,1,1,1,2,1,2,1,1,2,0
2474,1,1,1,1,1,1,1,1,1,1,2,2,1,1,3,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,2,1,1,1,1,2,1
2935,1,1,1,1,1,1,1,1,1,1,1,2,1,1,3,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,1
776,1,1,1,1,2,2,1,2,2,2,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,0
1891,2,1,1,1,1,2,2,1,1,1,2,1,1,1,3,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,2,0
2934,1,2,1,1,1,1,1,1,1,2,1,1,1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1
1840,1,1,1,1,2,1,2,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
1476,1,1,1,1,1,1,1,1,2,1,1,2,1,1,3,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,0
2978,2,1,1,2,2,2,2,2,2,1,2,1,1,1,2,1,1,2,1,1,1,1,1,2,1,2,2,1,1,1,1,1,2,1,2,2,0
2308,1,1,1,1,1,2,1,1,1,1,1,1,2,1,3,1,1,2,1,1,2,1,1,2,1,2,1,1,1,1,1,1,2,2,2,2,1
2171,1,1,1,1,2,2,2,2,2,1,1,1,2,1,3,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1
3017,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,2,2,2,1
471,2,1,1,1,1,1,1,1,1,1,2,1,1,1,3,1,1,2,1,2,1,1,1,2,1,2,1,1,1,2,1,1,1,2,1,2,1
680,1,1,1,1,1,2,1,2,2,2,2,1,2,1,3,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,2,0
1922,1,1,1,1,1,1,2,2,2,1,2,1,1,1,3,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,2,0
1370,1,2,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,2,2,2,1,2,1,2,1,1,1,1,2,1,1,1,2,2,1
670,1,1,1,1,1,2,1,1,1,2,1,2,2,1,3,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,0
2622,1,1,1,1,2,2,2,1,1,1,2,1,1,1,3,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,2,1,1,2,0
1932,1,1,1,1,2,2,2,2,2,1,1,1,1,1,3,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1
1494,1,1,1,1,2,1,1,1,1,1,2,1,2,1,2,1,1,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,2,2,0
1743,1,1,1,2,1,2,1,1,1,1,2,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1,2,2,1
2252,1,1,1,1,1,2,2,2,2,1,1,1,1,1,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,0
379,1,1,1,1,1,1,1,1,1,1,2,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,0
1171,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,1,1,2,1,1,1,1,2,1,1,1,1,1,1,2,2,2,2,1
2067,1,1,1,1,2,1,2,2,2,2,1,1,2,1,3,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,2,0
163,2,1,1,1,1,1,1,1,1,1,2,1,1,1,3,1,1,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,2,1
2475,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,2,1
2149,1,1,1,1,1,2,1,1,2,1,1,1,2,1,3,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,2,2,2,2,0
755,1,1,1,1,1,1,1,1,2,1,2,1,1,1,3,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,2,1,2,0
2380,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,1,1,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,2,2,1
2998,2,1,2,1,1,2,2,1,1,1,2,1,1,1,2,1,1,2,1,1,1,1,1,2,1,2,2,1,1,1,1,1,2,1,2,2,0
1185,1,1,1,1,1,1,2,1,1,2,1,2,2,1,3,1,1,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,2,1,2,0
194,1,1,1,1,1,2,2,1,1,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,1
90,1,2,1,1,1,1,1,1,2,1,1,2,1,1,3,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1
1788,1,1,1,1,1,1,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,2,1
382,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,1,1,2,1,1,2,1,1,2,1,2,1,2,0
1371,1,1,1,1,1,2,1,1,2,1,1,2,1,1,3,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1
2253,1,1,1,1,1,1,1,1,1,2,1,2,2,1,3,1,1,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,2,2,2,2,0
2089,1,2,1,1,1,1,1,1,2,1,1,1,1,1,3,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1
1767,1,1,1,1,1,2,1,1,1,1,1,2,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1
2367,2,1,1,1,2,1,2,2,2,2,2,1,1,1,3,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,2,1,1,2,0
103,1,2,1,1,1,1,1,1,1,2,1,1,1,1,3,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,2,0
2848,2,1,2,1,1,1,2,2,2,2,2,1,2,1,3,1,1,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,2,1,1,2,0
1303,1,1,1,1,2,2,1,2,2,2,1,1,1,1,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,0
2911,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1
3074,1,1,1,1,1,1,2,2,2,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,1
1813,1,1,1,1,1,1,2,1,1,2,1,1,1,1,3,1,1,2,1,2,2,1,1,1,1,2,1,1,1,1,1,2,2,2,1,2,1
2929,1,1,1,1,1,1,2,2,2,1,2,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,2,2,2,1
152,1,2,1,1,1,1,1,1,1,1,2,1,1,1,3,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,2,1,2,2,1,2,0
248,2,1,2,1,1,1,2,2,2,2,2,1,1,1,3,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,2,1,1,2,0
2745,1,1,1,2,1,2,1,1,1,1,2,1,1,1,3,2,1,1,1,1,1,1,1,2,2,2,2,1,1,1,2,1,2,1,1,2,0
1447,2,1,2,1,1,1,2,2,2,2,2,1,1,1,2,1,1,1,1,2,1,1,1,2,1,2,2,1,1,1,1,1,2,1,2,2,0
2247,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,1,1,1,1,1,2,1,2,1,1,1,1,2,2,1,2,1,2,0
1545,1,1,1,1,1,2,2,1,1,2,2,1,2,1,3,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,2,0
864,1,1,1,1,2,1,2,2,2,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,2,1
1990,1,1,1,1,2,1,2,2,2,1,1,1,1,1,3,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,2,2,1
1506,1,2,1,1,1,1,1,1,1,2,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,0
1067,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,2,1,2,2,1,1,2,1,1,2,1,2,1,0
29,1,1,1,1,1,1,1,1,1,2,2,1,2,1,2,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,2,0
2886,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,2,1,2,0
55,1,1,1,1,1,2,2,1,1,2,2,1,2,1,3,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,0
1308,1,1,1,1,2,1,2,2,2,2,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,0
881,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,2,2,1,1,2,1,2,1,1,1,1,2,1,2,2,1,2,1
2973,1,1,1,1,1,2,1,1,1,2,1,1,2,1,3,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1
2717,1,1,1,1,1,2,1,1,2,1,1,2,1,1,3,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1
2846,1,1,1,1,2,1,2,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,1,2,1,0
1783,1,1,1,2,2,2,1,1,1,1,1,1,2,1,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1
2877,2,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,1
2903,1,1,1,1,1,2,2,2,2,2,2,1,1,1,3,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,2,0
747,1,1,1,1,1,2,1,1,2,1,1,1,2,1,3,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,1
1352,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,2,2,1
2285,1,1,1,1,1,2,1,1,1,2,2,1,2,1,3,1,1,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,2,2,0
3171,1,1,1,1,2,2,2,1,2,1,1,1,1,1,3,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,0
431,1,1,1,1,1,1,2,1,1,2,2,1,1,1,3,1,1,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,2,0
893,1,2,1,2,1,2,1,1,1,2,1,1,1,1,3,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,2,2,0
2472,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,2,1,2,2,2,1,2,1,2,1,1,1,1,2,1,1,2,1,2,1
1214,1,1,1,1,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,1
0,1,1,2,1,2,2,2,1,1,2,1,1,2,1,3,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,0
453,1,1,1,2,2,2,1,1,1,1,1,1,2,1,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1
2419,1,1,1,1,1,2,1,2,2,2,2,1,2,1,2,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,2,0
2656,1,1,1,1,1,1,1,1,2,1,1,1,1,1,3,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1
30,1,1,1,1,1,2,1,1,2,1,2,1,1,1,3,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,2,1,1,2,1,2,1
505,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1,2,2,1
2950,1,1,1,1,2,2,2,1,1,2,2,1,2,1,3,1,1,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,2,2,0
517,1,1,1,1,2,1,1,1,2,1,1,1,1,1,3,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,2,1,2,1,2,0
2563,2,1,1,1,1,2,2,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,1
8,1,1,1,1,2,2,1,1,1,1,1,1,2,1,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,0
76,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,2,0
2055,1,1,1,1,2,1,2,2,2,2,1,1,1,1,3,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,2,1,2,1,0
1364,1,1,1,1,1,2,1,1,1,1,1,1,2,1,3,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,1
607,1,1,1,1,1,2,1,1,1,1,1,1,1,1,3,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,2,1,2,2,1
2924,1,1,1,1,1,1,1,1,1,2,1,2,1,1,3,1,1,2,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,1
1581,1,1,1,1,1,1,1,1,1,1,2,1,1,1,3,1,1,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,2,2,1,2,0
2655,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,2,1,2,0
1233,1,1,1,1,1,1,2,1,1,2,1,2,1,1,3,1,1,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,2,1,2,0
1831,1,1,1,1,1,1,2,1,2,1,1,1,2,1,3,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,2,2,1
402,1,1,1,1,1,2,1,1,1,2,1,1,2,1,3,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1
3028,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,2,1,2,1
2641,1,1,1,1,1,2,2,2,2,1,2,1,1,1,3,1,1,2,1,2,1,2,1,1,1,2,1,1,1,1,1,1,1,2,1,2,1
1253,2,1,1,1,1,2,2,1,1,1,2,1,1,1,2,1,1,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,2,2,1
1013,1,1,1,1,1,2,1,1,1,2,2,1,2,1,3,1,1,2,1,1,2,1,1,1,1,2,1,1,1,1,1,1,2,2,2,2,1
1440,1,1,1,1,1,1,1,1,1,1,2,2,1,1,3,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,2,1,2,1,1,2,0
3177,1,1,1,2,1,1,2,2,2,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,2,1,1,2,1,1,1,2,0
1407,1,1,1,1,2,2,2,1,1,1,2,1,1,1,3,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1
513,1,1,1,1,2,2,2,1,1,2,1,1,2,1,3,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,0
2694,1,1,1,2,2,2,1,1,1,1,1,1,2,1,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,0
3172,2,1,1,1,2,2,1,1,2,1,2,1,1,1,1,1,1,2,1,1,2,2,1,1,1,2,1,1,1,1,2,1,1,2,1,2,1
1644,1,1,1,1,1,1,2,1,1,1,2,1,1,1,3,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,2,0
1384,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,2,0
846,1,1,1,1,2,1,2,2,2,1,1,1,1,1,3,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,2,2,1
1833,1,1,1,1,2,2,2,2,2,1,1,1,2,1,3,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,2,2,2,1
3101,1,1,1,2,2,2,2,2,2,1,1,1,1,1,3,1,1,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,2,2,1
2564,1,1,1,1,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,2,2,1
480,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,1,1,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,2,1,0
2026,1,1,1,1,2,2,2,1,1,1,1,1,1,1,3,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1
2890,1,1,1,1,2,1,1,1,2,1,1,1,1,1,2,1,1,2,1,2,1,2,1,2,1,2,1,1,1,1,1,2,1,2,1,2,0
1247,1,1,1,1,1,1,2,2,2,1,2,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1
149,1,1,1,1,1,1,1,1,1,1,2,1,1,1,3,1,1,1,1,2,1,1,1,1,1,2,2,1,1,1,2,1,2,2,1,2,0
104,1,1,1,1,1,1,1,1,2,1,1,2,2,1,3,1,1,2,1,1,1,2,1,2,1,2,1,1,1,1,1,1,2,2,2,2,0
2090,1,1,1,1,2,2,2,1,1,1,2,1,1,1,3,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,2,1
2385,1,1,1,2,2,1,2,2,2,2,1,1,1,1,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,0
1234,2,1,1,1,2,1,1,1,2,1,2,1,2,1,3,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1
3084,1,1,1,1,2,1,2,1,1,2,1,1,1,1,3,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,2,0
1683,1,1,1,1,1,2,1,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,2,0
1058,1,1,1,1,2,2,2,1,1,1,1,1,2,1,3,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,1
2319,1,1,1,1,1,1,1,1,2,1,1,2,1,1,3,1,1,2,1,1,2,2,1,1,1,2,1,1,1,1,1,1,1,2,2,2,1
1996,1,1,1,1,1,2,2,1,2,1,2,1,1,1,3,1,1,2,1,2,1,2,1,1,1,2,1,1,1,1,1,1,1,2,1,2,1
396,1,1,1,1,1,1,1,1,1,2,1,1,2,1,3,1,1,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,2,2,2,0
1999,1,1,1,1,2,1,1,1,1,1,1,2,1,1,3,1,1,2,1,1,1,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,0
2519,2,1,2,1,1,1,2,2,2,2,2,1,2,1,2,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,2,1,2,2,0
6,1,2,1,1,1,2,1,1,1,1,1,1,1,1,3,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,2,1,2,2,1
1535,1,1,1,1,1,2,1,1,1,1,1,2,1,1,3,1,1,1,1,1,2,1,1,1,1,2,1,1,1,2,1,1,2,1,2,1,1
1295,1,1,1,1,2,1,1,1,2,1,1,1,1,1,2,1,1,2,1,2,1,2,1,1,1,2,1,1,1,1,1,2,1,2,1,2,0
2009,1,1,1,1,1,1,1,1,1,1,2,1,1,1,3,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,1,1,2,1
1297,1,1,1,1,2,2,2,1,1,2,1,1,1,1,3,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,0
512,1,1,1,1,1,2,1,1,2,1,1,1,1,1,3,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,2,2,2,2,0
467,2,1,2,1,1,1,2,2,2,2,2,1,2,1,3,1,1,2,1,1,1,1,1,2,1,2,2,1,1,1,1,1,2,1,2,2,0
2484,2,1,1,1,2,1,2,2,2,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,0
454,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,2,1,1,2,1,2,1,1,1,1,1,1,1,1,2,1,1
580,1,1,1,1,2,1,2,1,1,2,2,1,2,1,3,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,2,0
2275,1,1,1,1,1,1,1,1,1,2,1,2,1,1,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,0
2136,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1
1616,1,1,2,1,2,2,2,1,1,1,1,1,1,1,3,1,1,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,2,1,2,2,0
197,1,1,1,1,2,2,2,2,2,2,1,1,2,1,3,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,2,0
1105,2,1,1,1,2,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,1,2,1,1,1,2,1,2,1,1,1,2,0
1762,1,1,1,1,2,2,2,2,2,2,1,1,1,1,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,0
2842,2,1,1,1,2,2,2,2,2,1,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,1
119,1,1,1,1,1,1,1,1,2,1,1,1,2,1,3,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1
2201,1,1,1,2,1,2,1,1,1,1,2,1,1,1,3,2,1,1,1,1,1,1,1,2,1,2,2,1,1,1,2,1,2,1,1,2,0
945,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,2,1,2,0
1210,1,1,1,1,1,2,1,2,2,2,2,1,1,1,3,1,1,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,2,0
1192,1,1,1,1,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,2,1,1,1,2,2,1
570,1,1,1,1,1,1,1,1,2,1,1,1,1,1,3,1,1,2,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,2,2,2,1
742,1,1,1,1,1,1,1,1,2,1,1,1,1,1,3,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,2,2,2,1,0
1184,1,1,1,1,2,1,2,2,2,1,1,1,2,1,3,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,2,0
